id;Progressivo;Provincia_N_REA;N_REA;Codice_fiscale;Partita_IVA;Sede_o_UL;Progressivo_loc;N_Albo_Artigiani;Codici_sezioni_RI;Sezioni_RI;Codice_forma_giuridica;Forma_giuridica;Sito_internet;Email;Data_iscrizione;Data_cancellazione;Data_chiusura_ultimo_protocollo;Denominazione;Codice_toponimo;Toponimo;Via;N_civico;Codice_stradario;Cap;Codice_comune_catastale;Codice_comune_camerale;Comune;Sigla_provincia_istat;Provincia_istat;Sigla_provincia_camerale;Frazione;Altre_indicazioni;Codice_stato_estero;Stato_estero;Anno_dichiarazione_addetti;Addetti_indipendenti;Addetti_dipendenti;Classe_addetti;Telefono;Capitale;Valuta;Attivita'_dichiarata;Codici_ateco_e_importanza;Codice_ateco_principale;Settore_livello_1;Settore_livello_2;Codice_stato_impresa_o_attivita';Stato_impresa_o_attivita';Data_ultimo_bilancio_XBRL;Valore_produzione;Ricavi;Utile_o_perdite;Flag;Indirizzo;Indirizzo_corretto;Latitude;Longitude;PI;Name;URL;Index;company_file_name;Keys;Title_and_description;Logo;Link_to_contacts;Link_to_products;Link_to_certifications;Link_to_trading_information;Phones_list;emails_list;Has_contact_form;Certifications_list;Available_translations;Countries_relationships;Home_page_images_(all);Contacts_page_images_(filtered);Products_page_images_(filtered);Trading_page_images_(filtered);Videos;Tracking;CMS;Framework;JS_library;Favicon;Language;Sitemap;Facebook;Twitter;Linkedin;Flickr;Youtube;Pinterest;Instagram;Slideshare;Foursquare;Warnings;Index2
2114;;;;;07987740011;UL;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;01/07/2017;;;LINDAB SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA LINDAB S.R.L.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;;;;;COMMERCIO INGROSSO, IMPORT-EXPORT DI MATERIE PRIME, MATERIALI E PRODOTTI PER SISTEMI DI VENTILAZIONE, RISCALDAMENTO E CONDIZIONAMENTO NONCHE' DI OGNI ALTRO MATERIALE ACCESSORIO E/O COMPLEMENTARE DESTINATO AL SETTORE DELL'EDILIZIA IN GENERE (DAL 02/07/2019);;46.74.2;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA M. VISENTIN, 52-B-C-D, 35012 CAMPOSAMPIERO PD;45.5488359;11.9397587;07987740011;LINDAB SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA LINDAB S.R.L.;;0;-2114-07987740011.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2115;;;;;07987740011;UL;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;01/07/2017;;;LINDAB SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA LINDAB S.R.L.;;;;;;35012;;;CAMPOSAMPIERO;;;;;;;;;;;;;;;;;46.74.2;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA ALESSANDRO VOLTA, 3, 35012 CAMPOSAMPIERO PD;45.5534056;11.9351508;07987740011;LINDAB SOCIETA' A RESPONSABILITA' LIMITATA IN SIGLA LINDAB S.R.L.;;0;-2115-07987740011.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2118;;;;;05280570283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;13/03/2020;;;LISI ARMANDO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;ALTRE ATTIVITA' DI CONSULENZA IMPRENDITORIALE E ALTRA CONSULENZA AMMINISTRATIVO-GESTIONALE E PIANIFICAZIONE AZIENDALE;;46.19.02;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA ANTONIANA, 151, 35011 CAMPODARSEGO PD;45.5019043;11.9065797;05280570283;LISI ARMANDO;;0;-2118-05280570283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2122;;;;;01885440287;SEDE;;;;;;IMPRESA INDIVIDUALE;;;30/03/1984;;;LOGORI LUIGINO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/5565485;;;AUTOTRASPORTO MERCI CONTO TERZI (DAL 10.11.1986).;;46.21.22;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA DOSSO, 9, 35011 CAMPODARSEGO PD;45.4983999;11.939474;01885440287;LOGORI LUIGINO;;0;-2122-01885440287.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2128;;;;;03373760283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;24/11/1998;;;LOTTO DAVIDE;;;;;;35010;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;; AGENTE DI COMMERCIO DI MATERIALE ELETTRICO (DAL 20.11.1998);;46.18.21;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA SALVO D'ACQUISTO, 4/5, 35010 CAMPODARSEGO PD;45.4785155;11.9314775;03373760283;LOTTO DAVIDE;;0;-2128-03373760283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2136;;;;;03930490275;SEDE;;;;;;IMPRESA INDIVIDUALE;;;12/10/2010;;;LUPU FLORINA GEANINA;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COMMERCIO AL DETTAGLIO IN FORMA AMBULANTE DI ABBIGLIAMENTO E ACCESSORI;;47.82.01;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA PAPA LUCIANI, 12, 35011 CAMPODARSEGO PD;45.478653;11.9247175;03930490275;LUPU FLORINA GEANINA;;0;-2136-03930490275.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2143;;;;;04579780273;UL;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;;11/03/2021;;;MACELLERIA BALDIN MANUEL S.R.L.S.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;; COMMERCIO AL DETTAGLIO DI CARNI E DI PRODOTTI A BASE DI CARNE IN ESERCIZI SPECIALIZZATI (DAL 11/03/2021);;47.22;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA ROMA, 42, 35011 CAMPODARSEGO PD;45.50233;11.90999;04579780273;MACELLERIA BALDIN MANUEL S.R.L.S.;;0;-2143-04579780273.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2144;;;;;02005770280;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;28/01/1986;;;MACELLERIA DE GASPARI DI DE GASPARI STEFANO E SIMONE S.N.C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/5564300;;;COMMERCIO AL MINUTO DI CARNI FRESCHE BOVINE, BUFALINE, CAPRINE, SUINE, POLLERIA E CONIGLI, INSACCATI DI CARNI MISTE BOVINE E SUINE (DAL 26.09.1985), MACELLAZIONE (DAL 15.01.1987);;47.22;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA BASSA III, 106, 35011 CAMPODARSEGO PD;45.5126959;11.9582479;02005770280;MACELLERIA DE GASPARI DI DE GASPARI STEFANO E SIMONE S.N.C.;;0;-2144-02005770280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2145;;;;;00812440287;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;14/12/1978;;;MACELLERIA DI DARIO CLAUDIO E RANZATO DONATELLA S.N.C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/9917123;;;;;47.22;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA BASSA, 92, 35011 CAMPODARSEGO PD;45.4947162;11.9383084;00812440287;MACELLERIA DI DARIO CLAUDIO E RANZATO DONATELLA S.N.C.;;0;-2145-00812440287.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2148;;;;;02008730281;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;13/11/1985;;;MAGAZZINO AGRICOLO NALESSO S.N.C. DI NALESSO ROBERTO & C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/5564065;;;COMMERCIO AL MINUTO DI ATTREZZATURE AGRICOLE E PER LA ZOOTECNIA, PIANTE, FIORI E SEMENTI, SFARINATI, MANGIMI (DAL 27.09.1985) COMMERCIO ALL'INGROSSO SEMENTI, SFARINATI E MANGIMI, FIORI E PIANTE, ATTREZZATURE AGRICOLE E PER LA ZOOTECNIA (DAL 03.03.1997) MOLINO PER LA MACINAZIONE E FRANTUMAZIONE DI PRODOTTI PER LA ZOOTECNIA (DAL 01.10.1986) COMMERCO AL DETTAGLIO E ALL'INGROSSO DI LEGNA DA ARDERE E COMBUSTIBILI SOLIDI ED AFFINI AD USO DOMESTICO (DAL 3.3.2003);;47.52.4;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA DE TONI, 83, 35011 CAMPODARSEGO PD;45.5048323;11.8983257;02008730281;MAGAZZINO AGRICOLO NALESSO S.N.C. DI NALESSO ROBERTO & C.;;0;-2148-02008730281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2149;;;;;02004860280;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;22/11/1985;;;MAGGIOLO ATTREZZATURE S.R.L.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;3-9;049/9200840;;;COMMERCIO ALL'INGROSSO DI MACCHINE, ATTREZZATURE ED ARTICOLI TECNICI PER L'AGRICOLTURA, L'INDUSTRIA E L'ARTIGIANATO (DAL 25.09.1985);;46.62;Commercio;Commercio all'ingrosso di macchinari e attrezzature;;Registrata Attiva;;;;;;;VIA FRATTINA, 46/A, 35011 CAMPODARSEGO PD;45.4798119;11.9176094;02004860280;MAGGIOLO ATTREZZATURE S.R.L.;https://www.maggiolo-attrezzature.com/;1;-2149-02004860280.bz2;maggiolo, utensili, attrezzature, scoprilo, macchine, robot, prodotti, taglio, misura, batteria, abrasivi, automazioni, manuali, serraggio, sistemi, elettrici, resine, pneumatici, modellerie, fondiere, consegna, scaricala, edizione, promozionale, campodarsego, maggiolo attrezzature, macchine utensili, macchine misura, utensili elettrici, utensili taglio;Home  Maggiolo Attrezzature Srl;https://www.maggiolo-attrezzature.com/wp-content/uploads/2018/05/molemab_logo-1.gif;https://www.maggiolo-attrezzature.com/contatti/;;;;[IT] +39 049 9200840;;True;;it;;;;;;;Google Tag Manager;Wordpress;;JQuery;False;it;;https://www.facebook.com/Maggiolo-Attrezzature-SRL-103930734875309/;;https://www.linkedin.com/in/roberto-maggiolo-28ba0a201/;;;;;;;PIVA correct: UI!  		Maggiolo Attrezzature Srl  - P.I. 02004860280|na  46/A    Campodarsego 35011 (PD) P.I. 02004860280 ||;2
2154;;;;;01176020285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;30/10/1997;;;MAGGIOLO ROBERTO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/9200840;;; AGENTE DI COMMERCIO PER LA VENDITA DI MACCHINE UTENSILI LAVORAZIONE DEI METALLI E DEL LEGNO (DAL 1/10/97).;;46.14.01;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA HERMAGOR, 13, 35011 CAMPODARSEGO PD;45.50361760000001;11.9116893;01176020285;MAGGIOLO ROBERTO;;0;-2154-01176020285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2173;;;;;01031590282;SEDE;;;;;;IMPRESA INDIVIDUALE;;;21/12/1981;;;MARCON ENNIS;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/9201161;;;AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI COSMETICI E APPARECCHIATURE;;46.18.33;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA CA' BRION, 20/4, 35011 CAMPODARSEGO PD;45.48322599999999;11.927749;01031590282;MARCON ENNIS;;0;-2173-01031590282.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2202;;;;;05271270281;SEDE;;;;;;IMPRESA INDIVIDUALE;;;11/02/2020;;;MASETTO RICCARDO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO OCCHIALI DA VISTA E DA SOLE E LENTI OFTALMICHE;;46.18.93;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA R. SCHUMAN, 30/3, 35011 CAMPODARSEGO PD;45.5053203;11.9108923;05271270281;MASETTO RICCARDO;;0;-2202-05271270281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2219;;;;;03709060283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;09/04/2002;;;MATTERAZZO FABIO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO PER LA VENDITA DI CARNI, PRODOTTI ITTICI E VEGETALI FRESCHI, CONGELATI, SURGELATI E DI TUTTII PRODOTTI ED ALIMENTI FRESCHI E COMUNQUE CONSERVATI;;46.17.06;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA FERRARIS, 9/C, 35011 CAMPODARSEGO PD;45.502237;11.904132;03709060283;MATTERAZZO FABIO;;0;-2219-03709060283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2220;;;;;05220830284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;21/05/2019;;;MATTIA GRIGGIO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI SANITARI ED APPARECCHI MEDICALI, CHIRURGICI E ORTOPEDICI, APPARECCHI PER CENTRI DI ESTETICA, (DAL 15/05/2019);;46.18.32;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA CINGANAME, 42/A, 35011 CAMPODARSEGO PD;45.5176716;11.9276462;05220830284;MATTIA GRIGGIO;;0;-2220-05220830284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2223;;;;;02441320286;UL;;;;;;IMPRESA INDIVIDUALE;;;05/02/2018;;;MAX BLUE DI FAVARON ROBERTO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;;;;;;47.64;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA ROMA, 8, 35011 CAMPODARSEGO PD;45.5025166;11.9078619;02441320286;MAX BLUE DI FAVARON ROBERTO;https://albashop.net/;1;-2223-02441320286.bz2;fw, ss, pull, scarpe, borse, women, pantaloni, mob, jeans, camicie, quick, cappotto, men, journal, orciani, felpe, albashop, sale, blazer, abiti, albarella, isola, love, brands, levante, borse orciani, isola albarella, brands love, felpe shirt, rosolina isola;Albashop  Albashop;https://albashop.net/wp-content/uploads/2019/04/ALbashop_logo_little.png;https://albashop.net/contact/;;;;[IT] +39 0426 330582, [IT] +39 347 9596543;info@albashop.net;True;;it;;;;;;;Google Tag Manager;Wordpress;;JQuery;True;it;;https://www.facebook.com/albashopalbarella/;;;;;;https://www.instagram.com/alba__shop/;;;PIVA correct: e  4 45010 Isola di Albarella - RO P.I.: 02441320286 ||;2
2227;;;;;03444920288;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;06/07/1999;;;MBC SAS DI BORSETTO MICHELE E C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/9201185;;;AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI DI PNEUMATICA (DAL 20/7/99);;46.19.01;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA S. COSTANZO, 14, 35011 CAMPODARSEGO PD;45.5088346;11.9549899;03444920288;MBC SAS DI BORSETTO MICHELE E C.;;0;-2227-03444920288.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2231;;;;;04854090281;SEDE;;;;;;SOCIETA' PER AZIONI;;;03/12/2014;;;MCA DIGITAL S.P.A.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;10-49;;;;COMMERCIO ALL'INGROSSO DI MATERIALE E PRODOTTI PER L'INDUSTRIA GRAFICA ED EDITORIALE.;;46.69.99;Commercio;Commercio all'ingrosso di macchinari e attrezzature;;Registrata Attiva;;;;;;;VIA FRATTINA, 38/40, 35011 CAMPODARSEGO PD;45.4822883;11.9181203;04854090281;MCA DIGITAL S.P.A.;;0;-2231-04854090281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2233;;;;;03294620285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;02/02/1998;;;M.D. BEVANDE DI MARTELLATO DAVIDE GIOVANNI;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;3-9;049/5565141;;; COMMERCIO AMBULANTE DI BEVANDE ED ALIMENTI VARI (DAL 12.10.98) VENDITA E SOMMINISTRAZIONE MEDIANTE DISTRIBUTORI AUTOMATICI DI ALIMENTI E BEVANDE CONFEZIONATE E SFUSE, ASSISTENZA E RIPARAZIONE DI DISTRIBUTORI AUTOMATICI (DAL 5.1.2006).;;47.81.09;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA PONTAROLA, 64/A, 35011 CAMPODARSEGO PD;45.4803894;11.9153226;03294620285;M.D. BEVANDE DI MARTELLATO DAVIDE GIOVANNI;;0;-2233-03294620285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2237;;;;;03294890284;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;22/01/1998;;;MEDIOCHIMICA SAS DI FRANCO BARBARA;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/9201908;;;COMMERCIO ALL'INGROSSO DI VERNICI, COLLANTI, SOLVENTI,INCHIOSTRI, COLORANTI, DERIVATI DELL'INDUSTRIA CHIMICA E PETROLCHIMICA (DAL 24.03.1998). AGENZIA DI COMMERCIO PER LA VENDITA DI VERNICI,COLLANTI,SOLVENTI, INCHIOSTRI,COLORANTI, DERIVATI DELL'INDUSTRIA CHIMICA E PETROLCHIMICA E PRODOTTI CHIMICI PER L'INDUSTRIA E L'ARTIGIANATO (DAL 01.03.1998). AGENZIA DI COMMERCIO PER LA VENDITA DI MACCHINARI ED IMPIANTI E DI ATTREZZATURA VARIA PER L'INDUSTRIA CHIMICA E PETROLCHIMICA (DAL 26.06.2006).;;46.73.4;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA ANTONIANA, 218/B, 35011 CAMPODARSEGO PD;45.4984894;11.9072196;03294890284;MEDIOCHIMICA SAS DI FRANCO BARBARA;;0;-2237-03294890284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2242;;;;;03677010286;SEDE;;;;;;IMPRESA INDIVIDUALE;;;30/03/1984;;;MENDITTO MASSIMILIANO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO PER LA VENDITA DI TESSUTI PER L'ARREDAMENTO (DAL 18.06.1989), AGENTE DI COMMERCIO PER LA VENDITA DI IMBOTTITURE PER POLTRONE E DIVANI (DAL 03.05.1993).;;46.16.03;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA CALTANA, 262, 35011 CAMPODARSEGO PD;45.4945357;11.9406054;03677010286;MENDITTO MASSIMILIANO;;0;-2242-03677010286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2246;;;;;01259510285;SEDE;;;;;;IMPRESA INDIVIDUALE;;;27/02/1992;;;MERLO CARLO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;;0490/5566690;;;ATTIVITA': AGENTE DI COMMERCIO PER LA VENDITA DI ALIMENTARI (DAL 17.02.1992);;46.17;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA PIOGA, 137, 35011 CAMPODARSEGO PD;45.512088;11.920292;01259510285;MERLO CARLO;;0;-2246-01259510285.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2250;;;;;04399630286;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;20/07/2009;;;METALSISTEM LINE S.R.L.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COMMERCIO ALL'INGROSSO DI ARREDI ED ELEMENTI PER ARREDO INDUSTRIALE E CIVILE, DI DOTAZIONI DI UFFICIO E MAGAZZINO, DI SCAFFALATURE, SOPPALCHI E SISTEMI DI STOCCAGGIO MERCI (DAL 09.09.2009);;46.65;Commercio;Commercio all'ingrosso di macchinari e attrezzature;;Registrata Attiva;;;;;;;VIA PONTAROLA, 13/B, 35011 CAMPODARSEGO PD;45.4828994;11.9045493;04399630286;METALSISTEM LINE S.R.L.;;0;-2250-04399630286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2258;;;;;04988110286;SEDE;;;;;;SOCIETA' IN ACCOMANDITA SEMPLICE;;;20/05/2016;;;M.I.D DI VEDANI MASSIMO S.A.S.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO PER LA VENDITA DI OCCHIALI E ARTICOLI DEL SETTORE OTTICO.;;46.18.93;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA VERDI, 113, 35011 CAMPODARSEGO PD;45.50126059999999;11.9149232;04988110286;M.I.D DI VEDANI MASSIMO S.A.S.;;0;-2258-04988110286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2260;;;;;00631240280;SEDE;;;;;;SOCIETA' A RESPONSABILITA' LIMITATA;;;24/11/1976;;;MINOZZI - S.R.L.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO PER LA VENDITA DI CALZATURE PER L'ESTERO CON ESCLUSIONE DELLA ZONA DELLA FRANCIA;;46.16.05;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA VERDI, 113, 35011 CAMPODARSEGO PD;45.50126059999999;11.9149232;00631240280;MINOZZI - S.R.L.;;0;-2260-00631240280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2271;;;;;04626590287;SEDE;;;;;;IMPRESA INDIVIDUALE;;;25/07/2012;;;MOMENTI DI MARTIGNON ANNA;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;INCARICATO ALLA VENDITA PORTA PORTA;;47.99.1;Commercio;Altre attività di commercio al dettaglio;;Registrata Attiva;;;;;;;VIA S.ANTONIO, 15/A, 35011 CAMPODARSEGO PD;45.5203108;11.9417237;04626590287;MOMENTI DI MARTIGNON ANNA;;0;-2271-04626590287.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2278;;;;;03871910281;SEDE;;;;;;IMPRESA INDIVIDUALE;;;11/02/2004;;;MOROSIN ZENO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE E RAPPRESENTANTE DI COMMERCIO PER LA VENDITA DI PRODOTTI ALIMENTARI (DAL 05/01/2004);;46.17.07;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA FOFFANI, 1, 35011 CAMPODARSEGO PD;45.4812817;11.9257341;03871910281;MOROSIN ZENO;;0;-2278-03871910281.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2279;;;;;05084410280;SEDE;;;;;;SOCIETA' IN NOME COLLETTIVO;;;25/09/2017;;;MOTOR FARM SNC DI BERTOLIN PIERANDREA E C.;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;COMMERCIO ALL'INGROSSO DI MACCHINE, ACCESSORI E UTENSILI AGRICOLI, INCLUSI I TRATTORI;;46.61;Commercio;Commercio all'ingrosso di macchinari e attrezzature;;Registrata Attiva;;;;;;;VIA ANTONIANA, 175, 35011 CAMPODARSEGO PD;45.50238290000001;11.9066873;05084410280;MOTOR FARM SNC DI BERTOLIN PIERANDREA E C.;;0;-2279-05084410280.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2287;;;;;04117590283;SEDE;;;;;;IMPRESA INDIVIDUALE;;;31/05/2006;;;MT PRODOTTI CHIMICI DI FABBRIZIO FRANCESCA;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;ATTIVITA': COMMERCIO ALL'INGROSSO DI DETERGENTI PER AUTO E PEZZI DI RICAMBIO PER AUTO (DAL 22.5.2006).;;46.44.3;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA BASSA PRIMA, 278/B, 35011 CAMPODARSEGO PD;45.49315989999999;11.9384373;04117590283;MT PRODOTTI CHIMICI DI FABBRIZIO FRANCESCA;;0;-2287-04117590283.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2288;;;;;03401220284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;18/02/1999;;;MUNARI LUCA;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;0347/2267546;;;AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI ALIMENTARI (DAL 21.10.2002).;;46.17;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA LONGHIN, 34, 35011 CAMPODARSEGO PD;45.5114579;11.9619115;03401220284;MUNARI LUCA;;0;-2288-03401220284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2293;;;;;03745560288;SEDE;;;;;;IMPRESA INDIVIDUALE;;;23/08/2002;;;NALESSO EDDI;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;049/5566034;;;AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI PER LA VERNICIATURA E TINTEGGIATURA DEL LEGNO (DAL 15.07.2002);;46.15.04;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA PIOGA, 97/A, 35011 CAMPODARSEGO PD;45.5053264;11.9175824;03745560288;NALESSO EDDI;;0;-2293-03745560288.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2294;;;;;04745090284;SEDE;;;;;;IMPRESA INDIVIDUALE;;;12/07/2013;;;NALESSO IVONE;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTI E RAPPRESENTANTI DI VERNICI, CARTE DA PARATI, STUCCHI E CORNICI DECORATIVI (DAL 25/06/13);;46.15.04;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA DE GASPERI, 50, 35011 CAMPODARSEGO PD;45.5056391;11.9121982;04745090284;NALESSO IVONE;;0;-2294-04745090284.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2297;;;;;04679640286;SEDE;;;;;;IMPRESA INDIVIDUALE;;;23/10/2012;;;NALESSO MARCO;;;;;;35011;;;CAMPODARSEGO;;;;;;;;;;;0-2;;;;AGENTE DI COMMERCIO PER LA VENDITA DI OCCHIALI (DAL 01.11.2015);;46.19.01;Commercio;Altre attività di commercio all'ingrosso;;Registrata Attiva;;;;;;;VIA SCHUMAN, 10/6, 35011 CAMPODARSEGO PD;45.5054185;11.9099599;04679640286;NALESSO MARCO;;0;-2297-04679640286.bz2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
